object_type,source_catalog,source_id,scientific_name,host_object_id,host_name,ra_deg,dec_deg,distance_ly,apparent_magnitude,radius_earth,mass_earth,orbital_period_days,equilibrium_temperature_k,discovery_year,discovery_method,discovery_reference,visual_seed,visual_category,source_updated_at,raw_data
planet,NASA_EXOPLANET_ARCHIVE,HD 4208 b,HD 4208 b,38f5da09-0501-4400-85f3-1257ce3c26df,HD 4208,11.1125532,-26.5150392,111.524804,,13.9,,832.97,197,2001,Radial Velocity, Vogt et al. 2002 ,1250770319,gas,2026-09-18T14:51:26.782Z,"{""pl_name"":""HD 4208 b"",""hostname"":""HD 4208"",""gaia_dr3_id"":""Gaia DR3 2343647384368388608"",""ra"":11.1125532,""dec"":-26.5150392,""sy_dist"":34.1937,""sy_gaiamag"":7.61066,""pl_rade"":13.9,""pl_radelim"":0,""pl_bmasse"":257.4423,""pl_bmasselim"":0,""pl_bmassprov"":""Msini"",""pl_orbper"":832.97,""pl_orbperlim"":0,""pl_orbsmax"":1.662,""pl_eqt"":196.68,""pl_eqtlim"":0,""disc_year"":2001,""discoverymethod"":""Radial Velocity"",""disc_refname"":""<a refstr=VOGT_ET_AL__2002 href=https://ui.adsabs.harvard.edu/abs/2002ApJ...568..352V/abstract target=ref> Vogt et al. 2002 </a>"",""import_batch"":""astralys_nasa_confirmed_planets_20260918"",""discovery_status"":""confirmed"",""table"":""pscomppars"",""gaia_host_source_id"":""2343647384368388608"",""orbit_order"":1,""retrieved_at"":""2026-09-18T14:51:26.782Z"",""sky_position_kind"":""host_system_direction"",""visual_is_interpretation"":true,""best_mass_is_minimum"":true}"
planet,NASA_EXOPLANET_ARCHIVE,HD 164922 b,HD 164922 b,716c6a9d-686e-4853-a855-7ccd009ad194,HD 164922,270.6304652,26.3104077,71.759538,,13.3,,1207,159,2005,Radial Velocity, Butler et al. 2006 ,447081845,gas,2026-09-18T14:51:26.782Z,"{""pl_name"":""HD 164922 b"",""hostname"":""HD 164922"",""gaia_dr3_id"":""Gaia DR3 4582680493669880704"",""ra"":270.6304652,""dec"":26.3104077,""sy_dist"":22.0016,""sy_gaiamag"":6.78614,""pl_rade"":13.3,""pl_radelim"":0,""pl_bmasse"":116,""pl_bmasselim"":0,""pl_bmassprov"":""Msini"",""pl_orbper"":1207,""pl_orbperlim"":0,""pl_orbsmax"":2.16,""pl_eqt"":159.4,""pl_eqtlim"":0,""disc_year"":2005,""discoverymethod"":""Radial Velocity"",""disc_refname"":""<a refstr=BUTLER_ET_AL__2006 href=https://ui.adsabs.harvard.edu/abs/2006ApJ...646..505B/abstract target=ref> Butler et al. 2006 </a>"",""import_batch"":""astralys_nasa_confirmed_planets_20260918"",""discovery_status"":""confirmed"",""table"":""pscomppars"",""gaia_host_source_id"":""4582680493669880704"",""orbit_order"":4,""retrieved_at"":""2026-09-18T14:51:26.782Z"",""sky_position_kind"":""host_system_direction"",""visual_is_interpretation"":true,""best_mass_is_minimum"":true}"
planet,NASA_EXOPLANET_ARCHIVE,HD 197037 b,HD 197037 b,eecec059-49f9-4664-b993-f2daaed673c6,HD 197037,309.8869681,42.247593,108.265527,,13.9,,1035.7,217,2012,Radial Velocity, Robertson et al. 2012 ,318470659,gas,2026-09-18T14:51:26.782Z,"{""pl_name"":""HD 197037 b"",""hostname"":""HD 197037"",""gaia_dr3_id"":""Gaia DR3 2066437688140905600"",""ra"":309.8869681,""dec"":42.247593,""sy_dist"":33.1944,""sy_gaiamag"":6.67106,""pl_rade"":13.9,""pl_radelim"":0,""pl_bmasse"":251,""pl_bmasselim"":0,""pl_bmassprov"":""Msini"",""pl_orbper"":1035.7,""pl_orbperlim"":0,""pl_orbsmax"":2.07,""pl_eqt"":216.67,""pl_eqtlim"":0,""disc_year"":2012,""discoverymethod"":""Radial Velocity"",""disc_refname"":""<a refstr=ROBERTSON_ET_AL__2012 href=https://ui.adsabs.harvard.edu/abs/2012ApJ...749...39R/abstract target=ref> Robertson et al. 2012 </a>"",""import_batch"":""astralys_nasa_confirmed_planets_20260918"",""discovery_status"":""confirmed"",""table"":""pscomppars"",""gaia_host_source_id"":""2066437688140905600"",""orbit_order"":1,""retrieved_at"":""2026-09-18T14:51:26.782Z"",""sky_position_kind"":""host_system_direction"",""visual_is_interpretation"":true,""best_mass_is_minimum"":true}"
planet,NASA_EXOPLANET_ARCHIVE,HD 4308 b,HD 4308 b,38b1bf10-9610-4e99-b70b-c050fa4c6459,HD 4308,11.1652594,-65.6527159,71.805853,,4.12,,15.56,799,2005,Radial Velocity, Udry et al. 2006 ,778060637,gas,2026-09-18T14:51:26.782Z,"{""pl_name"":""HD 4308 b"",""hostname"":""HD 4308"",""gaia_dr3_id"":""Gaia DR3 4708607629114652032"",""ra"":11.1652594,""dec"":-65.6527159,""sy_dist"":22.0158,""sy_gaiamag"":6.37578,""pl_rade"":4.12,""pl_radelim"":0,""pl_bmasse"":15.8915,""pl_bmasselim"":0,""pl_bmassprov"":""Msini"",""pl_orbper"":15.56,""pl_orbperlim"":0,""pl_orbsmax"":0.12,""pl_eqt"":799.37,""pl_eqtlim"":0,""disc_year"":2005,""discoverymethod"":""Radial Velocity"",""disc_refname"":""<a refstr=UDRY_ET_AL__2006 href=https://ui.adsabs.harvard.edu/abs/2006A&A...447..361U/abstract target=ref> Udry et al. 2006 </a>"",""import_batch"":""astralys_nasa_confirmed_planets_20260918"",""discovery_status"":""confirmed"",""table"":""pscomppars"",""gaia_host_source_id"":""4708607629114652032"",""orbit_order"":1,""retrieved_at"":""2026-09-18T14:51:26.782Z"",""sky_position_kind"":""host_system_direction"",""visual_is_interpretation"":true,""best_mass_is_minimum"":true}"
planet,NASA_EXOPLANET_ARCHIVE,HD 168746 b,HD 168746 b,1c640844-25ea-4d32-8b8d-a1ac534bb43e,HD 168746,275.4573269,-11.9229757,135.576852,,11.1,,6.404,900,2002,Radial Velocity, Pepe et al. 2002 ,1304180941,gas,2026-09-18T14:51:26.782Z,"{""pl_name"":""HD 168746 b"",""hostname"":""HD 168746"",""gaia_dr3_id"":""Gaia DR3 4153637759337630720"",""ra"":275.4573269,""dec"":-11.9229757,""sy_dist"":41.5681,""sy_gaiamag"":7.77169,""pl_rade"":11.1,""pl_radelim"":0,""pl_bmasse"":85.8141,""pl_bmasselim"":0,""pl_bmassprov"":""Msini"",""pl_orbper"":6.404,""pl_orbperlim"":0,""pl_orbsmax"":0.07,""pl_eqt"":900,""pl_eqtlim"":0,""disc_year"":2002,""discoverymethod"":""Radial Velocity"",""disc_refname"":""<a refstr=PEPE_ET_AL__2002 href=https://ui.adsabs.harvard.edu/abs/2002A&A...388..632P/abstract target=ref> Pepe et al. 2002 </a>"",""import_batch"":""astralys_nasa_confirmed_planets_20260918"",""discovery_status"":""confirmed"",""table"":""pscomppars"",""gaia_host_source_id"":""4153637759337630720"",""orbit_order"":1,""retrieved_at"":""2026-09-18T14:51:26.782Z"",""sky_position_kind"":""host_system_direction"",""visual_is_interpretation"":true,""best_mass_is_minimum"":true}"
planet,NASA_EXOPLANET_ARCHIVE,HD 148427 b,HD 148427 b,ac13b29a-9517-4ab6-8ef5-6209d6cfe4c1,HD 148427,247.1171311,-13.3996231,232.71198,,13.7,381.3940884,331.9,452,2009,Radial Velocity, Fischer et al. 2009 ,1773940488,gas,2026-09-18T14:51:26.782Z,"{""pl_name"":""HD 148427 b"",""hostname"":""HD 148427"",""gaia_dr3_id"":""Gaia DR3 4330532859324207360"",""ra"":247.1171311,""dec"":-13.3996231,""sy_dist"":71.3499,""sy_gaiamag"":6.63542,""pl_rade"":13.7,""pl_radelim"":0,""pl_bmasse"":381.3940884,""pl_bmasselim"":0,""pl_bmassprov"":""Mass"",""pl_orbper"":331.9,""pl_orbperlim"":0,""pl_orbsmax"":1.11,""pl_eqt"":451.86,""pl_eqtlim"":0,""disc_year"":2009,""discoverymethod"":""Radial Velocity"",""disc_refname"":""<a refstr=FISCHER_ET_AL__2009 href=https://ui.adsabs.harvard.edu/abs/2009ApJ...703.1545F/abstract target=ref> Fischer et al. 2009 </a>"",""import_batch"":""astralys_nasa_confirmed_planets_20260918"",""discovery_status"":""confirmed"",""table"":""pscomppars"",""gaia_host_source_id"":""4330532859324207360"",""orbit_order"":1,""retrieved_at"":""2026-09-18T14:51:26.782Z"",""sky_position_kind"":""host_system_direction"",""visual_is_interpretation"":true,""best_mass_is_minimum"":false}"
planet,NASA_EXOPLANET_ARCHIVE,HD 204313 c,HD 204313 c,1e34fd2f-2be6-4665-8aaf-4110b19a344a,HD 204313,322.0510568,-21.7274194,155.884629,,4.31,,34.95875,635,2015,Radial Velocity,D&iacute;az et al. 2016,737160014,gas,2026-09-18T14:51:26.782Z,"{""pl_name"":""HD 204313 c"",""hostname"":""HD 204313"",""gaia_dr3_id"":""Gaia DR3 6828450688663428224"",""ra"":322.0510568,""dec"":-21.7274194,""sy_dist"":47.7945,""sy_gaiamag"":7.83246,""pl_rade"":4.31,""pl_radelim"":0,""pl_bmasse"":17.16273398,""pl_bmasselim"":0,""pl_bmassprov"":""Msini"",""pl_orbper"":34.95875,""pl_orbperlim"":0,""pl_orbsmax"":0.211,""pl_eqt"":634.95,""pl_eqtlim"":0,""disc_year"":2015,""discoverymethod"":""Radial Velocity"",""disc_refname"":""<a refstr=D_IACUTE_AZ_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016A&A...585A.134D/abstract target=ref>D&iacute;az et al. 2016</a>"",""import_batch"":""astralys_nasa_confirmed_planets_20260918"",""discovery_status"":""confirmed"",""table"":""pscomppars"",""gaia_host_source_id"":""6828450688663428224"",""orbit_order"":1,""retrieved_at"":""2026-09-18T14:51:26.782Z"",""sky_position_kind"":""host_system_direction"",""visual_is_interpretation"":true,""best_mass_is_minimum"":true}"
planet,NASA_EXOPLANET_ARCHIVE,HD 30177 b,HD 30177 b,a44cd334-16c0-487d-89be-aa198684c2a9,HD 30177,70.4770964,-58.0208085,181.299357,,12.6,2622.08435775,2539,148,2002,Radial Velocity, Tinney et al. 2003 ,593007851,gas,2026-09-18T14:51:26.782Z,"{""pl_name"":""HD 30177 b"",""hostname"":""HD 30177"",""gaia_dr3_id"":""Gaia DR3 4774301387290235136"",""ra"":70.4770964,""dec"":-58.0208085,""sy_dist"":55.5867,""sy_gaiamag"":8.21511,""pl_rade"":12.6,""pl_radelim"":0,""pl_bmasse"":2622.08435775,""pl_bmasselim"":0,""pl_bmassprov"":""Mass"",""pl_orbper"":2539,""pl_orbperlim"":0,""pl_orbsmax"":3.49,""pl_eqt"":148,""pl_eqtlim"":0,""disc_year"":2002,""discoverymethod"":""Radial Velocity"",""disc_refname"":""<a refstr=TINNEY_ET_AL__2003 href=https://ui.adsabs.harvard.edu/abs/2003ApJ...587..423T/abstract target=ref> Tinney et al. 2003 </a>"",""import_batch"":""astralys_nasa_confirmed_planets_20260918"",""discovery_status"":""confirmed"",""table"":""pscomppars"",""gaia_host_source_id"":""4774301387290235136"",""orbit_order"":1,""retrieved_at"":""2026-09-18T14:51:26.782Z"",""sky_position_kind"":""host_system_direction"",""visual_is_interpretation"":true,""best_mass_is_minimum"":false}"
planet,NASA_EXOPLANET_ARCHIVE,HD 177830 b,HD 177830 b,2012b379-38e9-4828-834e-230823d9fd63,HD 177830,286.3363574,25.9204327,204.719641,,13.5,,410.10001,400,1999,Radial Velocity, Vogt et al. 2000 ,533266254,gas,2026-09-18T14:51:26.782Z,"{""pl_name"":""HD 177830 b"",""hostname"":""HD 177830"",""gaia_dr3_id"":""Gaia DR3 2035963417721248128"",""ra"":286.3363574,""dec"":25.9204327,""sy_dist"":62.7674,""sy_gaiamag"":6.8866,""pl_rade"":13.5,""pl_radelim"":0,""pl_bmasse"":537.1327,""pl_bmasselim"":0,""pl_bmassprov"":""Msini"",""pl_orbper"":410.10001,""pl_orbperlim"":0,""pl_orbsmax"":1.14,""pl_eqt"":399.64,""pl_eqtlim"":0,""disc_year"":1999,""discoverymethod"":""Radial Velocity"",""disc_refname"":""<a refstr=VOGT_ET_AL__2000 href=https://ui.adsabs.harvard.edu/abs/2000ApJ...536..902V/abstract target=ref> Vogt et al. 2000 </a>"",""import_batch"":""astralys_nasa_confirmed_planets_20260918"",""discovery_status"":""confirmed"",""table"":""pscomppars"",""gaia_host_source_id"":""2035963417721248128"",""orbit_order"":2,""retrieved_at"":""2026-09-18T14:51:26.782Z"",""sky_position_kind"":""host_system_direction"",""visual_is_interpretation"":true,""best_mass_is_minimum"":true}"
planet,NASA_EXOPLANET_ARCHIVE,HD 20794 b,HD 20794 b,d5ef748c-a083-4eb7-877e-1534d5be60e0,HD 20794,49.9997666,-43.0666533,19.578427,,1.45,,18.314,660,2011,Radial Velocity, Pepe et al. 2011 ,22973918,rocky,2026-09-18T14:51:26.782Z,"{""pl_name"":""HD 20794 b"",""hostname"":""HD 20794"",""gaia_dr3_id"":""Gaia DR3 4847957293278177024"",""ra"":49.9997666,""dec"":-43.0666533,""sy_dist"":6.00278,""sy_gaiamag"":4.06635,""pl_rade"":1.45,""pl_radelim"":0,""pl_bmasse"":2.7,""pl_bmasselim"":0,""pl_bmassprov"":""Msin(i)/sin(i)"",""pl_orbper"":18.314,""pl_orbperlim"":0,""pl_orbsmax"":0.1257,""pl_eqt"":660,""pl_eqtlim"":0,""disc_year"":2011,""discoverymethod"":""Radial Velocity"",""disc_refname"":""<a refstr=PEPE_ET_AL__2011 href=https://ui.adsabs.harvard.edu/abs/2011A%26A...534A..58P/abstract target=ref> Pepe et al. 2011 </a>"",""import_batch"":""astralys_nasa_confirmed_planets_20260918"",""discovery_status"":""confirmed"",""table"":""pscomppars"",""gaia_host_source_id"":""4847957293278177024"",""orbit_order"":1,""retrieved_at"":""2026-09-18T14:51:26.782Z"",""sky_position_kind"":""host_system_direction"",""visual_is_interpretation"":true,""best_mass_is_minimum"":false}"
planet,NASA_EXOPLANET_ARCHIVE,HD 31253 b,HD 31253 b,81e8595a-ac15-4da0-b9e6-490b8c357e07,HD 31253,73.6822877,12.3520103,189.639492,,14.1,,466,348,2010,Radial Velocity, Meschiari et al. 2011 ,154463146,gas,2026-09-18T14:51:26.782Z,"{""pl_name"":""HD 31253 b"",""hostname"":""HD 31253"",""gaia_dr3_id"":""Gaia DR3 3295354481521174656"",""ra"":73.6822877,""dec"":12.3520103,""sy_dist"":58.1438,""sy_gaiamag"":6.98479,""pl_rade"":14.1,""pl_radelim"":0,""pl_bmasse"":197.0546,""pl_bmasselim"":0,""pl_bmassprov"":""Msini"",""pl_orbper"":466,""pl_orbperlim"":0,""pl_orbsmax"":1.26,""pl_eqt"":348.36,""pl_eqtlim"":0,""disc_year"":2010,""discoverymethod"":""Radial Velocity"",""disc_refname"":""<a refstr=MESCHIARI_ET_AL__2011 href=https://ui.adsabs.harvard.edu/abs/2011ApJ...727..117M/abstract target=ref> Meschiari et al. 2011 </a>"",""import_batch"":""astralys_nasa_confirmed_planets_20260918"",""discovery_status"":""confirmed"",""table"":""pscomppars"",""gaia_host_source_id"":""3295354481521174656"",""orbit_order"":1,""retrieved_at"":""2026-09-18T14:51:26.782Z"",""sky_position_kind"":""host_system_direction"",""visual_is_interpretation"":true,""best_mass_is_minimum"":true}"
planet,NASA_EXOPLANET_ARCHIVE,HD 178911 B b,HD 178911 B b,72da8f23-9fee-4560-9368-576943a19b65,HD 178911 B,287.2632091,34.6006972,133.634919,,12.6,,71.484,480,2001,Radial Velocity, Zucker et al. 2002 ,32006438,gas,2026-09-18T14:51:26.782Z,"{""pl_name"":""HD 178911 B b"",""hostname"":""HD 178911 B"",""gaia_dr3_id"":""Gaia DR3 2044341077844180736"",""ra"":287.2632091,""dec"":34.6006972,""sy_dist"":40.9727,""sy_gaiamag"":7.86705,""pl_rade"":12.6,""pl_radelim"":0,""pl_bmasse"":2552.1749,""pl_bmasselim"":0,""pl_bmassprov"":""Msini"",""pl_orbper"":71.484,""pl_orbperlim"":0,""pl_orbsmax"":0.34,""pl_eqt"":480.24,""pl_eqtlim"":0,""disc_year"":2001,""discoverymethod"":""Radial Velocity"",""disc_refname"":""<a refstr=ZUCKER_ET_AL__2002 href=https://ui.adsabs.harvard.edu/abs/2002ApJ...568..363Z/abstract target=ref> Zucker et al. 2002 </a>"",""import_batch"":""astralys_nasa_confirmed_planets_20260918"",""discovery_status"":""confirmed"",""table"":""pscomppars"",""gaia_host_source_id"":""2044341077844180736"",""orbit_order"":1,""retrieved_at"":""2026-09-18T14:51:26.782Z"",""sky_position_kind"":""host_system_direction"",""visual_is_interpretation"":true,""best_mass_is_minimum"":true}"
planet,NASA_EXOPLANET_ARCHIVE,HD 155358 b,HD 155358 b,afb71ef1-4479-4749-b9ab-be60820c04bd,HD 155358,257.3930947,33.3549277,142.268269,,13.8,,194.3,421,2007,Radial Velocity, Cochran et al. 2007 ,4462183,gas,2026-09-18T14:51:26.782Z,"{""pl_name"":""HD 155358 b"",""hostname"":""HD 155358"",""gaia_dr3_id"":""Gaia DR3 1334643739861016832"",""ra"":257.3930947,""dec"":33.3549277,""sy_dist"":43.6197,""sy_gaiamag"":7.12074,""pl_rade"":13.8,""pl_radelim"":0,""pl_bmasse"":314.6517,""pl_bmasselim"":0,""pl_bmassprov"":""Msini"",""pl_orbper"":194.3,""pl_orbperlim"":0,""pl_orbsmax"":0.63,""pl_eqt"":421.43,""pl_eqtlim"":0,""disc_year"":2007,""discoverymethod"":""Radial Velocity"",""disc_refname"":""<a refstr=COCHRAN_ET_AL__2007 href=https://ui.adsabs.harvard.edu/abs/2007ApJ...665.1407C/abstract target=ref> Cochran et al. 2007 </a>"",""import_batch"":""astralys_nasa_confirmed_planets_20260918"",""discovery_status"":""confirmed"",""table"":""pscomppars"",""gaia_host_source_id"":""1334643739861016832"",""orbit_order"":1,""retrieved_at"":""2026-09-18T14:51:26.782Z"",""sky_position_kind"":""host_system_direction"",""visual_is_interpretation"":true,""best_mass_is_minimum"":true}"
planet,NASA_EXOPLANET_ARCHIVE,HD 155358 c,HD 155358 c,afb71ef1-4479-4749-b9ab-be60820c04bd,HD 155358,257.3930947,33.3549277,142.268269,,13.9,,391.9,331,2007,Radial Velocity, Cochran et al. 2007 ,21239802,gas,2026-09-18T14:51:26.782Z,"{""pl_name"":""HD 155358 c"",""hostname"":""HD 155358"",""gaia_dr3_id"":""Gaia DR3 1334643739861016832"",""ra"":257.3930947,""dec"":33.3549277,""sy_dist"":43.6197,""sy_gaiamag"":7.12074,""pl_rade"":13.9,""pl_radelim"":0,""pl_bmasse"":261,""pl_bmasselim"":0,""pl_bmassprov"":""Msini"",""pl_orbper"":391.9,""pl_orbperlim"":0,""pl_orbsmax"":1.02,""pl_eqt"":330.92,""pl_eqtlim"":0,""disc_year"":2007,""discoverymethod"":""Radial Velocity"",""disc_refname"":""<a refstr=COCHRAN_ET_AL__2007 href=https://ui.adsabs.harvard.edu/abs/2007ApJ...665.1407C/abstract target=ref> Cochran et al. 2007 </a>"",""import_batch"":""astralys_nasa_confirmed_planets_20260918"",""discovery_status"":""confirmed"",""table"":""pscomppars"",""gaia_host_source_id"":""1334643739861016832"",""orbit_order"":2,""retrieved_at"":""2026-09-18T14:51:26.782Z"",""sky_position_kind"":""host_system_direction"",""visual_is_interpretation"":true,""best_mass_is_minimum"":true}"
planet,NASA_EXOPLANET_ARCHIVE,HD 210702 b,HD 210702 b,8fe48116-21d7-4159-927f-cdf59d6760ce,HD 210702,332.9638643,16.0404806,176.764484,,13.6,,355.5,486,2007,Radial Velocity, Johnson et al. 2007 ,1794801928,gas,2026-09-18T14:51:26.782Z,"{""pl_name"":""HD 210702 b"",""hostname"":""HD 210702"",""gaia_dr3_id"":""Gaia DR3 1775004778213735168"",""ra"":332.9638643,""dec"":16.0404806,""sy_dist"":54.1963,""sy_gaiamag"":5.6807,""pl_rade"":13.6,""pl_radelim"":0,""pl_bmasse"":481.5100366,""pl_bmasselim"":0,""pl_bmassprov"":""Msini"",""pl_orbper"":355.5,""pl_orbperlim"":0,""pl_orbsmax"":1.079,""pl_eqt"":485.86,""pl_eqtlim"":0,""disc_year"":2007,""discoverymethod"":""Radial Velocity"",""disc_refname"":""<a refstr=JOHNSON_ET_AL__2007 href=https://ui.adsabs.harvard.edu/abs/2007ApJ...665..785J/abstract target=ref> Johnson et al. 2007 </a>"",""import_batch"":""astralys_nasa_confirmed_planets_20260918"",""discovery_status"":""confirmed"",""table"":""pscomppars"",""gaia_host_source_id"":""1775004778213735168"",""orbit_order"":1,""retrieved_at"":""2026-09-18T14:51:26.782Z"",""sky_position_kind"":""host_system_direction"",""visual_is_interpretation"":true,""best_mass_is_minimum"":true}"
planet,NASA_EXOPLANET_ARCHIVE,HD 3651 b,HD 3651 b,5adef2b5-555f-4975-83fd-d93a3c77be5a,HD 3651,9.8387218,21.2488844,36.312904,,10.1,,62.25,433,2003,Radial Velocity, Fischer et al. 2003 ,1891818699,gas,2026-09-18T14:51:26.782Z,"{""pl_name"":""HD 3651 b"",""hostname"":""HD 3651"",""gaia_dr3_id"":""Gaia DR3 2802397960855105920"",""ra"":9.8387218,""dec"":21.2488844,""sy_dist"":11.1336,""sy_gaiamag"":5.65255,""pl_rade"":10.1,""pl_radelim"":0,""pl_bmasse"":72.46524,""pl_bmasselim"":0,""pl_bmassprov"":""Msini"",""pl_orbper"":62.25,""pl_orbperlim"":0,""pl_orbsmax"":0.295,""pl_eqt"":432.84,""pl_eqtlim"":0,""disc_year"":2003,""discoverymethod"":""Radial Velocity"",""disc_refname"":""<a refstr=FISCHER_ET_AL__2003 href=https://ui.adsabs.harvard.edu/abs/2003ApJ...590.1081F/abstract target=ref> Fischer et al. 2003 </a>"",""import_batch"":""astralys_nasa_confirmed_planets_20260918"",""discovery_status"":""confirmed"",""table"":""pscomppars"",""gaia_host_source_id"":""2802397960855105920"",""orbit_order"":1,""retrieved_at"":""2026-09-18T14:51:26.782Z"",""sky_position_kind"":""host_system_direction"",""visual_is_interpretation"":true,""best_mass_is_minimum"":true}"
planet,NASA_EXOPLANET_ARCHIVE,HD 156411 b,HD 156411 b,b31aaa04-1f47-40bb-bd11-aa03e66c977d,HD 156411,259.9639522,-48.5502313,185.47024,,14,,842.2,305,2009,Radial Velocity, Naef et al. 2010 ,268666808,gas,2026-09-18T14:51:26.782Z,"{""pl_name"":""HD 156411 b"",""hostname"":""HD 156411"",""gaia_dr3_id"":""Gaia DR3 5950535424666050304"",""ra"":259.9639522,""dec"":-48.5502313,""sy_dist"":56.8655,""sy_gaiamag"":6.5121,""pl_rade"":14,""pl_radelim"":0,""pl_bmasse"":235.18,""pl_bmasselim"":0,""pl_bmassprov"":""Msini"",""pl_orbper"":842.2,""pl_orbperlim"":0,""pl_orbsmax"":1.88,""pl_eqt"":304.95,""pl_eqtlim"":0,""disc_year"":2009,""discoverymethod"":""Radial Velocity"",""disc_refname"":""<a refstr=NAEF_ET_AL__2010 href=https://ui.adsabs.harvard.edu/abs/2010A%26A...523A..15N/abstract target=ref> Naef et al. 2010 </a>"",""import_batch"":""astralys_nasa_confirmed_planets_20260918"",""discovery_status"":""confirmed"",""table"":""pscomppars"",""gaia_host_source_id"":""5950535424666050304"",""orbit_order"":1,""retrieved_at"":""2026-09-18T14:51:26.782Z"",""sky_position_kind"":""host_system_direction"",""visual_is_interpretation"":true,""best_mass_is_minimum"":true}"
planet,NASA_EXOPLANET_ARCHIVE,HD 183263 b,HD 183263 b,2b4d0755-43d3-4bf6-b9e4-219a42af6c52,HD 183263,292.1022982,8.3579183,176.761875,,13.1,,624.87404,263,2004,Radial Velocity, Marcy et al. 2005 ,544806426,gas,2026-09-18T14:51:26.782Z,"{""pl_name"":""HD 183263 b"",""hostname"":""HD 183263"",""gaia_dr3_id"":""Gaia DR3 4296208099222829568"",""ra"":292.1022982,""dec"":8.3579183,""sy_dist"":54.1955,""sy_gaiamag"":7.71818,""pl_rade"":13.1,""pl_radelim"":0,""pl_bmasse"":1103.1824007,""pl_bmasselim"":0,""pl_bmassprov"":""Msini"",""pl_orbper"":624.87404,""pl_orbperlim"":0,""pl_orbsmax"":1.46,""pl_eqt"":263.26,""pl_eqtlim"":0,""disc_year"":2004,""discoverymethod"":""Radial Velocity"",""disc_refname"":""<a refstr=MARCY_ET_AL__2005 href=https://ui.adsabs.harvard.edu/abs/2005ApJ...619..570M/abstract target=ref> Marcy et al. 2005 </a>"",""import_batch"":""astralys_nasa_confirmed_planets_20260918"",""discovery_status"":""confirmed"",""table"":""pscomppars"",""gaia_host_source_id"":""4296208099222829568"",""orbit_order"":1,""retrieved_at"":""2026-09-18T14:51:26.782Z"",""sky_position_kind"":""host_system_direction"",""visual_is_interpretation"":true,""best_mass_is_minimum"":true}"
